state	from	to	time
2480000	Australia	Asia	0.1789001067810968
2480000	Europe	Australia	0.18143672960260437
2480000	Australia	Africa	0.1774825027861017
2480000	Europe	Australia	0.15347341207404064
2480000	Europe	Australia	0.1446836082868615
2480000	Europe	Australia	0.23208500740760546
2480000	Australia	Asia	0.23016664681782756
2480000	Australia	Asia	0.19549052460620564
2480000	Europe	Australia	0.24641143436101037
2480000	Australia	Africa	0.21579525562174717
2480000	Australia	NorthAmerica	0.17325680678987074
2480000	Australia	Asia	0.25035172661250454
2480000	Australia	NorthAmerica	0.17873805982475488
2480000	Europe	Australia	0.16967580190901177
2480000	Australia	NorthAmerica	0.16932921615659935
2480000	Europe	Australia	0.2079533215405844
2480000	Australia	NorthAmerica	0.16904989852877503
2480000	Australia	Asia	0.1359024509458009
2480000	Europe	Australia	0.18481150519734987
2480000	Australia	NorthAmerica	0.18404142389298767
2480000	Europe	Australia	0.18949626425842497
2480000	Europe	Australia	0.2462234805417675
2480000	Australia	NorthAmerica	0.2256131949016824
2480000	Europe	Australia	0.22678887001719597
2480000	Europe	Australia	0.3527711096818848
2480000	Europe	Australia	0.20025733849900543
2480000	Europe	Australia	0.24510624775542633
2480000	Europe	Australia	0.2224630839416838
2480000	Europe	Australia	0.2786350924872227
2480000	Europe	Australia	0.4041838641159138
2480000	Australia	NorthAmerica	0.19261615045948424
2480000	Europe	Australia	0.18328322258316937
2480000	Australia	NorthAmerica	0.2019888561973541
2480000	Europe	Australia	0.22160187066415651
2480000	Europe	Australia	0.23315394297073655
2480000	Australia	NorthAmerica	0.2560121075461357
2480000	Europe	Australia	0.21015927596382533
2480000	Australia	NorthAmerica	0.169430221913423
2480000	Australia	Asia	0.35707175650358675
2480000	Europe	Australia	0.22134994655639265
2480000	Australia	NorthAmerica	0.23017371562331604
2480000	Europe	Australia	0.21018162365353885
2480000	Europe	Australia	0.3741152326571719
2480000	Europe	Australia	0.2935150489280196
2480000	Europe	Australia	0.2570070404198826
2480000	Europe	Australia	0.22561276670891747
2480000	Europe	Australia	0.21138574696189028
2480000	Europe	Australia	0.27813643824905687
2480000	Australia	Asia	0.19439805422033637
2480000	Australia	NorthAmerica	0.21411136150967475
2480000	Europe	Australia	0.19654887095688597
2480000	Europe	Australia	0.2330323242347765
2480000	Europe	Australia	0.2142116687326334
2480000	Australia	NorthAmerica	0.22392165967541752
2490000	Australia	Asia	0.2197197563857093
2490000	Australia	NorthAmerica	0.1604565700871578
2490000	Australia	NorthAmerica	0.11553452856228989
2490000	Europe	Australia	0.14051902107676406
2490000	Europe	Australia	0.20189695943580652
2490000	Europe	Australia	0.14158927661369192
2490000	Europe	Australia	0.2020767460532596
2490000	Australia	NorthAmerica	0.1740308159435782
2490000	Europe	Australia	0.18206344512281142
2490000	Australia	NorthAmerica	0.16405325506014512
2490000	Europe	Australia	0.18184003859827352
2490000	Europe	Australia	0.21489298998313366
2490000	Australia	Asia	0.3329774339701727
2490000	Australia	NorthAmerica	0.2080118491415226
2490000	Australia	NorthAmerica	0.17313655572500855
2490000	Europe	SouthAmerica	0.15752566489142028
2490000	Australia	NorthAmerica	0.16353502427954192
2490000	Australia	NorthAmerica	0.1786191179340115
2490000	Australia	NorthAmerica	0.22408600298586145
2490000	Australia	Asia	0.12414795681343987
2490000	Australia	NorthAmerica	0.2486660343674391
2490000	Europe	SouthAmerica	0.11960714064939704
2490000	Australia	NorthAmerica	0.1845902004338149
2490000	Australia	NorthAmerica	0.15194496744832311
2490000	Australia	NorthAmerica	0.2497433686542836
2490000	Europe	Australia	0.1593224906840574
2490000	Europe	Australia	0.10108548308185446
2490000	Europe	Australia	0.2176500967352844
2490000	Australia	NorthAmerica	0.14159838777891876
2490000	Europe	Australia	0.24502026754523482
2490000	Australia	Asia	0.20313401850682614
2490000	Europe	Australia	0.20575876253616932
2490000	Australia	Africa	0.15480119824301974
2490000	Europe	Australia	0.1808771455187963
2490000	Europe	Australia	0.19181148996106848
2490000	Australia	Asia	0.2790676400580251
2490000	Australia	Asia	0.18233259350163566
2490000	Australia	Africa	0.21421349896907285
2490000	Europe	Australia	0.1704989686423783
2490000	Australia	Asia	0.16936635973526126
2490000	Australia	NorthAmerica	0.17556331477314885
2490000	Europe	Australia	0.13535368060238728
2490000	Europe	Australia	0.14869734865915804
2490000	Australia	Asia	0.18166166884537988
2490000	Europe	Australia	0.17517910377623733
2490000	Europe	Australia	0.19972002131921812
2490000	Europe	Australia	0.19600411242133697
2490000	Australia	NorthAmerica	0.25156163231374057
2490000	Europe	Australia	0.16863553752847776
2490000	Europe	Australia	0.28361503746733274
2490000	Australia	NorthAmerica	0.19104986485158718
2490000	Europe	Australia	0.2088334607001205
2490000	Australia	NorthAmerica	0.22070817609667717
2490000	Europe	Australia	0.21493212736781167
2490000	Australia	NorthAmerica	0.1991619239187354
2490000	Europe	Australia	0.20322045597394092
2490000	Europe	Australia	0.39323111088088536
2490000	Europe	Australia	0.2370604743830938
2490000	Australia	NorthAmerica	0.24493653466496695
2490000	Europe	Australia	0.2750511319430284
2490000	Europe	Australia	0.19289767495635463
2490000	Australia	NorthAmerica	0.20693665994057378
2490000	Australia	NorthAmerica	0.16559833821824527
2490000	Europe	Australia	0.20525772635781547
2490000	Australia	Asia	0.33459924887675646
2490000	Europe	Australia	0.2111010680652099
2490000	Europe	Australia	0.3237673435812019
2490000	Europe	Australia	0.23556799780911675
2490000	Europe	Australia	0.1895661381981722
2490000	Australia	NorthAmerica	0.16825568811397965
2490000	Europe	Australia	0.2593146272151394
2490000	Europe	Australia	0.25076114144335604
2490000	Europe	Australia	0.28042308120815207
2490000	Europe	Australia	0.285390969623088
2490000	Australia	NorthAmerica	0.22432992487894635
2490000	Europe	Australia	0.21272166459270603
2490000	Europe	Australia	0.2726410660840307
2490000	Europe	Australia	0.19328646701555025
2490000	Australia	Asia	0.19499204746231052
2490000	Europe	Australia	0.2117362450302927
2490000	Europe	Australia	0.23080101292298552
2490000	Europe	Australia	0.24711190325200771
2490000	Australia	NorthAmerica	0.2627319396410873
2500000	Europe	Australia	0.247215970207237
2500000	Australia	NorthAmerica	0.18362175066119243
2500000	Australia	NorthAmerica	0.1646380286664279
2500000	Europe	Australia	0.18140005556484506
2500000	Australia	NorthAmerica	0.12968639103475046
2500000	Australia	Asia	0.2416528854042298
2500000	Europe	Australia	0.14608450292509909
2500000	Australia	NorthAmerica	0.18117328425744647
2500000	Europe	Australia	0.3082084033959792
2500000	Europe	Australia	0.23684654514223158
2500000	Australia	Asia	0.18076013710490996
2500000	Australia	NorthAmerica	0.16263514140368598
2500000	Europe	Australia	0.22241158739595732
2500000	Australia	NorthAmerica	0.21756078275354485
2500000	Europe	Australia	0.2193417811184507
2500000	Europe	Australia	0.23019700031139437
2500000	Australia	Asia	0.29852907107150684
2500000	Australia	NorthAmerica	0.23167031370780714
2500000	Europe	Australia	0.27440708019054566
2500000	Australia	NorthAmerica	0.21476531231206064
2500000	Australia	NorthAmerica	0.17754338162170016
2500000	Europe	SouthAmerica	0.11343711328043289
2500000	Australia	NorthAmerica	0.14200327349676606
2500000	Europe	Australia	0.1470584229799871
2500000	Australia	NorthAmerica	0.12207792490961178
2500000	Australia	NorthAmerica	0.21231630630639672
2500000	Australia	Asia	0.12556781927280045
2500000	Australia	NorthAmerica	0.11572722206668612
2500000	Europe	SouthAmerica	0.11392533715004075
2500000	Australia	NorthAmerica	0.15850507699877694
2500000	Australia	NorthAmerica	0.19153115965099057
2500000	Australia	NorthAmerica	0.2515746197904792
2500000	Australia	NorthAmerica	0.1811443798408256
2500000	Europe	Australia	0.18133629503467938
2500000	Europe	Australia	0.14776997424335
2500000	Europe	Australia	0.13730942266043672
2500000	Europe	Australia	0.11074878858353762
2500000	Europe	Australia	0.14233534767555794
2500000	Australia	NorthAmerica	0.11557673122235129
2500000	Europe	Australia	0.18609880503785953
2500000	Australia	Asia	0.1603515593960655
2500000	Europe	Australia	0.15404085444915233
2500000	Australia	Africa	0.10132505604908112
2500000	Europe	Australia	0.2179779797757502
2500000	Europe	Australia	0.19959850422430525
2500000	Europe	Australia	0.19149155661722045
2500000	Europe	Australia	0.3901502028017753
2500000	Australia	Asia	0.35961501280362135
2500000	Australia	Asia	0.18885945129840337
2500000	Europe	Australia	0.20414583043032583
2500000	Australia	Africa	0.20176923896048152
2500000	Australia	Asia	0.19113653124217578
2500000	Australia	NorthAmerica	0.18422158656557694
2500000	Australia	NorthAmerica	0.23306392609154555
2500000	Europe	Australia	0.18428222477225253
2500000	Europe	Australia	0.22681875662163511
2500000	Europe	Australia	0.20422915270566677
2500000	Australia	NorthAmerica	0.19876845228335827
2500000	Australia	Asia	0.14331022388253617
2500000	Europe	Australia	0.17863147448919628
2500000	Australia	NorthAmerica	0.16451353528522022
2500000	Europe	Australia	0.15679652537598116
2500000	Europe	Australia	0.2088351352748718
2500000	Australia	NorthAmerica	0.23515128301350727
2500000	Europe	Australia	0.2959878844521768
2500000	Europe	Australia	0.2392191520853259
2500000	Europe	Australia	0.1813264560351323
2500000	Europe	Australia	0.25158083591539593
2500000	Australia	NorthAmerica	0.23522616446268416
2500000	Europe	Australia	0.23899913437322218
2500000	Europe	Australia	0.21389019393793102
2500000	Australia	NorthAmerica	0.2545109882958903
2500000	Australia	NorthAmerica	0.2127013145350529
2500000	Australia	NorthAmerica	0.15506611088417016
2500000	Europe	Australia	0.24693284910491703
2500000	Europe	Australia	0.2990864879972435
2500000	Europe	Australia	0.27819184457851154
2500000	Australia	NorthAmerica	0.27191500540218994
2500000	Australia	NorthAmerica	0.20699034074686337
2500000	Europe	Australia	0.27730512785489825
2500000	Europe	Australia	0.2538209049345801
2500000	Europe	Australia	0.3370080933443329
2500000	Europe	Australia	0.19435586364936125
2500000	Europe	Australia	0.29735850139039804
2500000	Europe	Australia	0.24743073380768377
2500000	Europe	Australia	0.17880145208102324
2500000	Europe	Australia	0.25535447605190575
2500000	Europe	Australia	0.413564095444443
2500000	Europe	Australia	0.24844877458996975
2500000	Australia	Asia	0.4048726335908215
2500000	Europe	Australia	0.20247258699995227
2510000	Australia	NorthAmerica	0.15323215268431375
2510000	Australia	Asia	0.35238587600470667
2510000	Australia	NorthAmerica	0.14083644833257628
2510000	Europe	Australia	0.22869486161495944
2510000	Australia	NorthAmerica	0.16686262004967195
2510000	Australia	Asia	0.08713765208696861
2510000	Europe	Australia	0.16923935268350035
2510000	Australia	NorthAmerica	0.18385564237823715
2510000	Australia	NorthAmerica	0.2021733088982307
2510000	Europe	Australia	0.16836993193810515
2510000	Australia	Asia	0.09090244318994227
2510000	Australia	NorthAmerica	0.13603494956744555
2510000	Europe	Australia	0.16853267037282105
2510000	Australia	NorthAmerica	0.1576518463956657
2510000	Europe	Australia	0.14362246086133218
2510000	Australia	Asia	0.2768986666759469
2510000	Australia	NorthAmerica	0.15769226828293623
2510000	Australia	NorthAmerica	0.15508628184983808
2510000	Australia	NorthAmerica	0.13569993372418757
2510000	Europe	SouthAmerica	0.13162266212084683
2510000	Australia	NorthAmerica	0.21784738836986667
2510000	Australia	NorthAmerica	0.18138519866194955
2510000	Europe	Australia	0.17910227693189287
2510000	Australia	Asia	0.16855815385703965
2510000	Australia	NorthAmerica	0.2107209842313933
2510000	Europe	SouthAmerica	0.12055019555009025
2510000	Australia	NorthAmerica	0.18297145073889026
2510000	Australia	NorthAmerica	0.15013395944987837
2510000	Australia	NorthAmerica	0.15300824381242706
2510000	Australia	NorthAmerica	0.21583536922886726
2510000	Australia	NorthAmerica	0.25091435828808906
2510000	Europe	Australia	0.17413917482118876
2510000	Europe	Australia	0.15464313231109666
2510000	Europe	Australia	0.13748000155267867
2510000	Australia	NorthAmerica	0.09817702341956527
2510000	Australia	Asia	0.20330533260078312
2510000	Europe	Australia	0.1688013395149247
2510000	Australia	Africa	0.14231557748499057
2510000	Europe	Australia	0.20000552224735507
2510000	Europe	Australia	0.2540843789479485
2510000	Europe	Australia	0.3533931455123397
2510000	Australia	Asia	0.287992482865281
2510000	Australia	Asia	0.16758623710267892
2510000	Australia	NorthAmerica	0.16069012286952736
2510000	Europe	Australia	0.16422795398618772
2510000	Europe	Australia	0.20414193402077588
2510000	Australia	Africa	0.19539124756822385
2510000	Europe	Australia	0.15648992934822284
2510000	Australia	NorthAmerica	0.13934194032679265
2510000	Australia	Asia	0.1736605233059651
2510000	Australia	NorthAmerica	0.2362729138086043
2510000	Europe	Australia	0.18104304853150976
2510000	Australia	NorthAmerica	0.17914324366040424
2510000	Europe	Australia	0.28731010757604747
2510000	Europe	Australia	0.17718521136233936
2510000	Europe	Australia	0.15306055888914016
2510000	Australia	NorthAmerica	0.1440585723563923
2510000	Australia	Asia	0.168955005133798
2510000	Australia	NorthAmerica	0.21613729287000208
2510000	Europe	Australia	0.11104880368031202
2510000	Europe	Australia	0.1725332201809418
2510000	Europe	Australia	0.20972620496492245
2510000	Australia	NorthAmerica	0.21904182775418551
2510000	Europe	Australia	0.24796756061804257
2510000	Europe	Australia	0.24161541845572918
2510000	Europe	Australia	0.23884641720655722
2510000	Europe	Australia	0.2107533184442807
2510000	Australia	Asia	0.3796981784138944
2510000	Europe	Australia	0.21495455261352123
2510000	Australia	NorthAmerica	0.24843369150824746
2510000	Europe	Australia	0.2630978048769848
2510000	Australia	NorthAmerica	0.2222729927671288
2510000	Europe	Australia	0.22577215607086992
2510000	Europe	Australia	0.35200373131603513
2510000	Europe	Australia	0.23218194240355278
2510000	Europe	Australia	0.3791259311132611
2510000	Europe	Australia	0.30772851510407767
2510000	Europe	Australia	0.23800457891097096
2510000	Europe	Australia	0.29405025793813006
2510000	Australia	NorthAmerica	0.2178317429084793
2510000	Europe	Australia	0.24496899749332005
2510000	Australia	NorthAmerica	0.23562096071968913
2510000	Europe	Australia	0.20657791838562317
2510000	Europe	Australia	0.31440818046446806
2510000	Europe	Australia	0.22147307437820177
2510000	Europe	Australia	0.26778079935234267
2510000	Europe	Australia	0.29820624164729975
2510000	Europe	Australia	0.20302933708167015
2510000	Europe	Australia	0.2958485699691592
2510000	Australia	NorthAmerica	0.16013987306366892
2510000	Australia	NorthAmerica	0.2273164808152889
2510000	Europe	Australia	0.2272754449639361
2510000	Europe	Australia	0.39679454033373807
2510000	Europe	Australia	0.2718781339494652
2510000	Europe	Australia	0.28321109540639056
2510000	Australia	NorthAmerica	0.2864394105147933
2520000	Australia	NorthAmerica	0.15696162599590655
2520000	Australia	NorthAmerica	0.13273802804060725
2520000	Europe	Australia	0.17520309224008618
2520000	Australia	NorthAmerica	0.210869501293842
2520000	Australia	Asia	0.18904078870520025
2520000	Europe	Australia	0.17066551944985703
2520000	Australia	NorthAmerica	0.15304247214046474
2520000	Europe	Australia	0.33374045665451896
2520000	Europe	Australia	0.2048158541702486
2520000	Australia	Asia	0.116762750089638
2520000	Australia	NorthAmerica	0.27952016564272214
2520000	Europe	Australia	0.20704827488401176
2520000	Australia	NorthAmerica	0.19548164101762117
2520000	Europe	Australia	0.17669310516507405
2520000	Australia	Asia	0.29168758203909034
2520000	Europe	Australia	0.21828333843326475
2520000	Australia	NorthAmerica	0.16481728599478246
2520000	Australia	NorthAmerica	0.22778218852371523
2520000	Australia	NorthAmerica	0.0831572967776443
2520000	Europe	SouthAmerica	0.1379145896370172
2520000	Australia	NorthAmerica	0.17125847757250823
2520000	Australia	NorthAmerica	0.11210936686738429
2520000	Europe	Australia	0.20972384469984678
2520000	Australia	Asia	0.1524736617447725
2520000	Australia	NorthAmerica	0.1694562268182525
2520000	Europe	SouthAmerica	0.12309948342332065
2520000	Europe	Australia	0.19520539049335459
2520000	Australia	NorthAmerica	0.14103793996452413
2520000	Australia	NorthAmerica	0.1350499444144007
2520000	Europe	Australia	0.22446500123378474
2520000	Australia	NorthAmerica	0.17237819691710182
2520000	Australia	NorthAmerica	0.21479377006781597
2520000	Europe	Australia	0.20444034875282097
2520000	Australia	NorthAmerica	0.2533204002038962
2520000	Australia	NorthAmerica	0.1568246380306264
2520000	Europe	Australia	0.17198535574463591
2520000	Europe	Australia	0.21081952237746804
2520000	Europe	Australia	0.13732357223365904
2520000	Australia	NorthAmerica	0.2496610519156086
2520000	Europe	Australia	0.13037646072067502
2520000	Europe	Australia	0.1746384285626565
2520000	Australia	NorthAmerica	0.10247372568918288
2520000	Australia	Asia	0.1579331217228752
2520000	Europe	Australia	0.17036562192730292
2520000	Australia	Africa	0.08700571160983375
2520000	Australia	NorthAmerica	0.08497510229398296
2520000	Europe	Australia	0.21309501583509627
2520000	Europe	Australia	0.2900091194876847
2520000	Australia	Asia	0.2554772861771346
2520000	Australia	Asia	0.18388200836935
2520000	Australia	NorthAmerica	0.1692048047040252
2520000	Europe	Australia	0.213373021351202
2520000	Australia	Africa	0.22304109705636363
2520000	Australia	NorthAmerica	0.20035412291699972
2520000	Australia	NorthAmerica	0.136202225188181
2520000	Australia	Asia	0.18290335617539674
2520000	Australia	NorthAmerica	0.1686279045538121
2520000	Europe	Australia	0.15077437351607545
2520000	Australia	NorthAmerica	0.2256293980942735
2520000	Europe	Australia	0.24074495617548777
2520000	Europe	Australia	0.16092544576946916
2520000	Australia	NorthAmerica	0.1579773554608741
2520000	Australia	Asia	0.16073465727383454
2520000	Australia	NorthAmerica	0.1469724485176028
2520000	Australia	NorthAmerica	0.19514432480442018
2520000	Europe	Australia	0.20683051457907503
2520000	Australia	NorthAmerica	0.15251670704136544
2520000	Europe	Australia	0.22846906088008517
2520000	Australia	NorthAmerica	0.23349553324674255
2520000	Europe	Australia	0.22939927281861633
2520000	Europe	Australia	0.18371102055877353
2520000	Europe	Australia	0.30790282979309636
2520000	Europe	Australia	0.19491754512316878
2520000	Europe	Australia	0.38805977291619576
2520000	Australia	NorthAmerica	0.2473934725905988
2520000	Europe	Australia	0.24343950811679932
2520000	Europe	Australia	0.24956587086637405
2520000	Europe	Australia	0.19541661173969824
2520000	Europe	Australia	0.25204454299795537
2520000	Australia	Asia	0.3520788214210621
2520000	Europe	Australia	0.4133220695670756
2520000	Europe	Australia	0.325247900054589
2520000	Europe	Australia	0.314071688189922
2520000	Australia	NorthAmerica	0.22635924207147737
2520000	Australia	NorthAmerica	0.2697407158755074
2520000	Europe	Australia	0.24922468328725267
2520000	Europe	Australia	0.3284726044086461
2520000	Europe	Australia	0.28900918721485763
2520000	Europe	Australia	0.24921038896945458
2520000	Europe	Australia	0.2746999234160489
2520000	Australia	NorthAmerica	0.2570389268507813
2520000	Europe	Australia	0.2203940719789752
2520000	Europe	Australia	0.36341516242899957
2520000	Europe	Australia	0.25090173887484146
2520000	Europe	Australia	0.2290451535799082
2520000	Australia	NorthAmerica	0.23291446195720977
2520000	Europe	Australia	0.27765604217947887
2520000	Australia	NorthAmerica	0.2472048334978466
2530000	Europe	Australia	0.23050340559645752
2530000	Australia	NorthAmerica	0.15097447286104884
2530000	Europe	Australia	0.1912876178943069
2530000	Australia	NorthAmerica	0.12096461931532193
2530000	Australia	Asia	0.18084157786681726
2530000	Europe	Australia	0.16785621732910172
2530000	Europe	Australia	0.15158124281251065
2530000	Europe	Australia	0.18178047982357948
2530000	Australia	NorthAmerica	0.1726613401155394
2530000	Europe	Australia	0.17207800210053978
2530000	Australia	Asia	0.1598974900354255
2530000	Europe	Australia	0.1743491370154018
2530000	Australia	NorthAmerica	0.12337538371169932
2530000	Europe	Australia	0.23622431377536998
2530000	Australia	NorthAmerica	0.1829371283797142
2530000	Europe	Australia	0.144427131098737
2530000	Australia	Asia	0.2839623451883499
2530000	Europe	Australia	0.17597838606636657
2530000	Australia	NorthAmerica	0.12168215029392382
2530000	Europe	SouthAmerica	0.16215352075699463
2530000	Australia	NorthAmerica	0.24441204149358065
2530000	Australia	NorthAmerica	0.16195489697751853
2530000	Europe	Australia	0.1660088244353669
2530000	Australia	NorthAmerica	0.2990428492005229
2530000	Europe	Australia	0.21716537479238102
2530000	Australia	NorthAmerica	0.16149394659799526
2530000	Australia	Asia	0.1578470640410234
2530000	Australia	NorthAmerica	0.11635735258661256
2530000	Europe	SouthAmerica	0.15371126888365533
2530000	Australia	NorthAmerica	0.18104133990567606
2530000	Europe	Australia	0.2013389357877084
2530000	Australia	NorthAmerica	0.18080531472547673
2530000	Australia	NorthAmerica	0.18114996868668784
2530000	Europe	Australia	0.14125608153171093
2530000	Europe	Australia	0.27956092793413806
2530000	Europe	Australia	0.10515249251520739
2530000	Australia	NorthAmerica	0.21277361399379496
2530000	Europe	Australia	0.2466349213065802
2530000	Australia	Asia	0.18894394489540647
2530000	Europe	Australia	0.20562300631373173
2530000	Australia	Africa	0.13457011405121058
2530000	Australia	NorthAmerica	0.042854554546219434
2530000	Europe	Australia	0.1944933654059065
2530000	Europe	Australia	0.24923958914591465
2530000	Australia	Asia	0.25147084157817534
2530000	Australia	Asia	0.17851916761867226
2530000	Australia	NorthAmerica	0.1561407919980748
2530000	Australia	Africa	0.27517854488314747
2530000	Europe	Australia	0.2147396236793949
2530000	Australia	NorthAmerica	0.19220891135378626
2530000	Australia	Asia	0.21367458735451295
2530000	Europe	Australia	0.1663759498079376
2530000	Australia	NorthAmerica	0.16702872808239488
2530000	Europe	Australia	0.2046066891940273
2530000	Europe	Australia	0.17575037669454924
2530000	Europe	Australia	0.16449774732588468
2530000	Australia	NorthAmerica	0.14277222732747935
2530000	Australia	Asia	0.19746362056476846
2530000	Australia	NorthAmerica	0.1350865920508377
2530000	Australia	NorthAmerica	0.11163871113894602
2530000	Europe	Australia	0.14361960330102458
2530000	Europe	Australia	0.1717906721761247
2530000	Europe	Australia	0.2243377402118074
2530000	Europe	Australia	0.1595983603393311
2530000	Europe	Australia	0.2866692715004821
2530000	Europe	Australia	0.18362456236427385
2530000	Australia	NorthAmerica	0.17546305110157023
2530000	Europe	Australia	0.2386380011571712
2530000	Europe	Australia	0.23861535316326762
2530000	Europe	Australia	0.2804719384191529
2530000	Australia	NorthAmerica	0.27906369314674045
2530000	Australia	NorthAmerica	0.25268579896775756
2530000	Europe	Australia	0.17437367153687436
2530000	Australia	Asia	0.378307020147013
2530000	Europe	Australia	0.24782406327301515
2530000	Europe	Australia	0.32288658827508054
2530000	Europe	Australia	0.36862690559034417
2530000	Europe	Australia	0.29183845524559476
2530000	Europe	Australia	0.225108605664331
2530000	Europe	Australia	0.21968782414096327
2530000	Australia	NorthAmerica	0.2565876510900885
2530000	Europe	Australia	0.31633198471807195
2530000	Europe	Australia	0.30837944216598195
2530000	Europe	Australia	0.20831957108520677
2530000	Australia	NorthAmerica	0.26377303956913717
2530000	Australia	NorthAmerica	0.24421473583873354
2530000	Australia	NorthAmerica	0.28028980552447896
2530000	Europe	Australia	0.22828094286505643
2530000	Europe	Australia	0.4161147224599793
2530000	Europe	Australia	0.25078544391489743
2540000	Australia	NorthAmerica	0.24122656256058522
2540000	Australia	NorthAmerica	0.17226070982287597
2540000	Europe	Australia	0.17993161678368247
2540000	Australia	NorthAmerica	0.2460309666850803
2540000	Europe	Australia	0.18447179427248972
2540000	Europe	Australia	0.23094539001230371
2540000	Europe	Australia	0.1433169544924491
2540000	Australia	NorthAmerica	0.17762755756770648
2540000	Europe	Australia	0.37929588656482716
2540000	Europe	Australia	0.14994797896274503
2540000	Europe	Australia	0.21703202162478955
2540000	Australia	NorthAmerica	0.20384879880540152
2540000	Europe	Australia	0.1805188567718619
2540000	Australia	NorthAmerica	0.1691816683405833
2540000	Europe	Australia	0.20863872438465542
2540000	Australia	Asia	0.35754166315027347
2540000	Europe	Australia	0.18397600014750254
2540000	Australia	NorthAmerica	0.10144356480672538
2540000	Europe	SouthAmerica	0.13476591188462242
2540000	Europe	Australia	0.2068791735390741
2540000	Australia	NorthAmerica	0.18837603122074334
2540000	Australia	NorthAmerica	0.24192917303252165
2540000	Europe	Australia	0.17181905915872214
2540000	Australia	NorthAmerica	0.15325665257435386
2540000	Europe	Australia	0.1595304664634692
2540000	Australia	Asia	0.13568035219152746
2540000	Australia	NorthAmerica	0.26631262185468796
2540000	Europe	SouthAmerica	0.09954341476045596
2540000	Australia	NorthAmerica	0.14559280720920165
2540000	Australia	NorthAmerica	0.12584131804084855
2540000	Australia	NorthAmerica	0.2959683010471549
2540000	Australia	NorthAmerica	0.24401293257086748
2540000	Europe	Australia	0.17792804771883552
2540000	Europe	Australia	0.16870470146540806
2540000	Australia	NorthAmerica	0.17962723033812106
2540000	Australia	NorthAmerica	0.16742978776653217
2540000	Europe	Australia	0.2894495361277796
2540000	Australia	Asia	0.1640274361340543
2540000	Europe	Australia	0.22746854446597403
2540000	Australia	Africa	0.15014135379201327
2540000	Europe	Australia	0.21745270857430365
2540000	Europe	Australia	0.23375855145120777
2540000	Europe	Australia	0.33379405199311274
2540000	Australia	Asia	0.29888839764535563
2540000	Australia	Asia	0.1991186659745341
2540000	Australia	NorthAmerica	0.24555040618689206
2540000	Europe	Australia	0.23522239300825418
2540000	Australia	Africa	0.28586168139157386
2540000	Australia	Asia	0.16932012459917203
2540000	Europe	Australia	0.2729384225280676
2540000	Australia	NorthAmerica	0.187857860106238
2540000	Europe	Australia	0.22214248361562042
2540000	Europe	Australia	0.14411570629977014
2540000	Australia	NorthAmerica	0.13672250494693072
2540000	Australia	Asia	0.1825543358017263
2540000	Australia	NorthAmerica	0.17576422120514595
2540000	Europe	Australia	0.1909020666243154
2540000	Europe	Australia	0.30203326225067806
2540000	Australia	NorthAmerica	0.1758942310535543
2540000	Europe	Australia	0.22800878580971143
2540000	Europe	Australia	0.3184564551338527
2540000	Europe	Australia	0.2104820014387246
2540000	Europe	Australia	0.29035082921590455
2540000	Europe	Australia	0.2896617781606661
2540000	Europe	Australia	0.25844593365055046
2540000	Australia	NorthAmerica	0.20867517528758692
2540000	Australia	NorthAmerica	0.2360864153541335
2540000	Australia	NorthAmerica	0.2905966382463485
2540000	Australia	NorthAmerica	0.21906356584636275
2540000	Australia	NorthAmerica	0.2528080922410473
2540000	Australia	NorthAmerica	0.2825389567369672
2540000	Europe	Australia	0.23885560278213144
2540000	Australia	NorthAmerica	0.2616671225991515
2540000	Australia	Asia	0.3791046381310774
2540000	Australia	Asia	0.20779224443962518
2540000	Europe	Australia	0.41793140438035953
2540000	Europe	Australia	0.22524597326683543
2540000	Europe	Australia	0.37081736446721675
2540000	Australia	NorthAmerica	0.23847831727286076
2540000	Europe	Australia	0.18157050057489826
2540000	Europe	Australia	0.3254152795378605
2540000	Europe	Australia	0.39923919339922553
2540000	Europe	Australia	0.3053828162729884
2540000	Europe	Australia	0.24358171230007944
2540000	Australia	NorthAmerica	0.2646506228871504
2540000	Europe	Australia	0.2764613743293196
2540000	Europe	Australia	0.25079177718296297
2540000	Europe	Australia	0.24757643818446956
2550000	Europe	Australia	0.1824548780157515
2550000	Australia	NorthAmerica	0.21966543911745096
2550000	Australia	NorthAmerica	0.16333902384675897
2550000	Europe	Australia	0.17142826260880123
2550000	Australia	NorthAmerica	0.2524276144507709
2550000	Australia	Asia	0.21305419191710886
2550000	Australia	NorthAmerica	0.21088138986410157
2550000	Europe	Australia	0.20456193166936743
2550000	Europe	Australia	0.15206482314174236
2550000	Australia	NorthAmerica	0.1614586359278921
2550000	Europe	Australia	0.16778767965153651
2550000	Europe	Australia	0.24088420860991758
2550000	Australia	Asia	0.17494998660931776
2550000	Australia	NorthAmerica	0.16193438300348706
2550000	Europe	Australia	0.2369760535157496
2550000	Australia	NorthAmerica	0.2088458366438223
2550000	Europe	Australia	0.1577197679339872
2550000	Australia	Asia	0.27517877765329335
2550000	Europe	Australia	0.19237060913101275
2550000	Australia	NorthAmerica	0.15048821104162508
2550000	Europe	SouthAmerica	0.14721936972975758
2550000	Australia	NorthAmerica	0.1707069796705204
2550000	Europe	Australia	0.2840362054766958
2550000	Australia	NorthAmerica	0.20069998827894675
2550000	Europe	Australia	0.17976177730300438
