state	from	to	time
20000	Australia	Europe	0.18205346675863787
20000	Australia	Europe	0.24858841909355855
20000	Australia	NorthAmerica	0.131532598727202
20000	Australia	Europe	0.7122699648266207
20000	Australia	Europe	0.16337626191181082
20000	Australia	Europe	0.20010746907182614
20000	Australia	NorthAmerica	0.4025004462701146
20000	Europe	Australia	0.274983187330837
20000	Australia	Asia	0.34349180475153696
20000	Australia	Europe	0.21689970402021194
20000	Australia	Europe	0.26710807579239704
20000	Australia	NorthAmerica	0.2535679177948174
20000	Australia	NorthAmerica	0.2210023815668137
20000	Australia	Europe	0.202097740630396
20000	Australia	NorthAmerica	0.33635398032463787
20000	Australia	Europe	0.24579581611842846
20000	Australia	Europe	0.2729851382031868
20000	Australia	Europe	0.2693129403084249
20000	Australia	Europe	0.19803361914430034
20000	Australia	Europe	0.2984851429124899
20000	Europe	Australia	0.2813361883117465
20000	Australia	Asia	0.410897015858702
20000	Australia	Europe	0.23343979155624747
20000	Australia	Europe	0.3768393153784526
20000	Australia	Europe	0.2200214138557331
20000	Australia	NorthAmerica	0.522684482076282
20000	Australia	Europe	0.2989937026208711
20000	Australia	Europe	0.29455022601053016
20000	Australia	Europe	0.22578564136385035
20000	Australia	Europe	0.23482764639775697
20000	Australia	Europe	0.4070164122205244
30000	Australia	Europe	0.22708981208601414
30000	Australia	NorthAmerica	0.08157627761890977
30000	Australia	NorthAmerica	0.09926471866074318
30000	Europe	SouthAmerica	0.2504990248698408
30000	Europe	Australia	0.08159576749223169
30000	Australia	NorthAmerica	0.1648395064309463
30000	Australia	NorthAmerica	0.13072301182844925
30000	Australia	Europe	0.15049681065966322
30000	Australia	Asia	0.2696471328661389
30000	Australia	Europe	0.20668694697543355
30000	Australia	NorthAmerica	0.22764983344938305
30000	Australia	NorthAmerica	0.18574599459651794
30000	Australia	NorthAmerica	0.17170125723209306
30000	Australia	Asia	0.6525151121816262
30000	Australia	NorthAmerica	0.1658433402365458
30000	Australia	Europe	0.18327244761297048
30000	Australia	Asia	0.31128424415933315
30000	Australia	Europe	0.288290922864266
30000	Europe	Australia	0.267039078681557
30000	Australia	NorthAmerica	0.1313451204638495
30000	Australia	Europe	0.42572704497925073
30000	Australia	Europe	0.13367406787342745
30000	Australia	NorthAmerica	0.2610703813659431
30000	Australia	NorthAmerica	0.142157015038159
30000	Europe	Australia	0.22592012085323834
30000	Australia	NorthAmerica	0.15558346552364521
30000	Australia	NorthAmerica	0.18987283651232917
30000	Australia	Europe	0.1313085016372898
30000	Australia	NorthAmerica	0.36824930076437234
30000	Australia	NorthAmerica	0.12293676908979623
30000	Australia	Europe	0.20013988576856093
30000	Europe	Australia	0.2244627681449226
30000	Australia	NorthAmerica	0.15739107989335752
30000	Australia	Europe	0.24532342161623316
30000	Australia	NorthAmerica	0.18956870467646295
30000	Australia	NorthAmerica	0.12127056422486922
30000	Australia	Europe	0.20944648208758287
30000	Australia	NorthAmerica	0.18172801310690845
30000	Australia	Asia	0.19091524394246343
30000	Australia	Asia	0.17968353728362785
30000	Australia	Asia	0.09000646486101874
30000	Europe	Australia	0.10116771063498504
30000	Australia	NorthAmerica	0.337661759691893
30000	Europe	Australia	0.1646600429568782
30000	NorthAmerica	Europe	0.2398319329245495
30000	Europe	Africa	0.2293796159662962
30000	Europe	Australia	0.1727215242371506
30000	Australia	Asia	0.2676400242343316
30000	Australia	NorthAmerica	0.20924013812624073
30000	Australia	Europe	0.6600658652321107
30000	Australia	NorthAmerica	0.1638050702380921
30000	NorthAmerica	Europe	0.21233345374392748
30000	Australia	Europe	0.14555566648937585
30000	Europe	Australia	0.15601946355456633
30000	Australia	NorthAmerica	0.15607877931687192
30000	Australia	Europe	0.19031234983330098
30000	Europe	Australia	0.15242095888746807
30000	Europe	Australia	0.2322238984217921
30000	Europe	Australia	0.31071227211815067
30000	Australia	Europe	0.13622536458266382
30000	Australia	NorthAmerica	0.2598941726211995
30000	Australia	NorthAmerica	0.1405849328097485
30000	Australia	NorthAmerica	0.17904554776562825
30000	Australia	Asia	0.17259992009735292
30000	Europe	Australia	0.09667145366900734
30000	Europe	Australia	0.21526380647457788
30000	Australia	NorthAmerica	0.19079998949787588
30000	Australia	Europe	0.672373168651776
30000	Australia	Europe	0.16021373571873274
30000	Australia	Europe	0.26147616164521725
30000	Australia	NorthAmerica	0.13273291759556977
30000	Australia	NorthAmerica	0.1539677460722855
30000	Australia	Europe	0.41146767688325425
30000	Australia	NorthAmerica	0.16815796533592392
30000	Europe	Africa	0.11837670257708802
30000	Europe	SouthAmerica	0.13027275784444342
30000	Europe	Australia	0.18891557195965114
30000	Europe	Australia	0.20456661393991443
30000	Australia	Asia	0.1848429515956827
30000	Europe	Australia	0.23791734963571695
30000	NorthAmerica	Europe	0.0911135641147145
30000	Europe	Australia	0.14866483220442317
30000	Australia	NorthAmerica	0.13689119023228996
30000	Australia	Europe	0.3195649314842327
30000	NorthAmerica	Europe	0.12911788077869651
30000	Australia	NorthAmerica	0.3459463480541941
30000	Europe	Australia	0.2570304154634638
30000	Australia	Asia	0.29733140799626956
30000	Europe	Australia	0.17008287986735673
30000	Australia	Europe	0.5131964195667085
30000	Australia	NorthAmerica	0.22210524357990613
30000	Australia	NorthAmerica	0.3794404261952625
30000	Australia	NorthAmerica	0.22001693810019038
30000	Europe	Australia	0.30555948825476587
30000	Australia	Europe	0.6047835300153723
30000	Australia	NorthAmerica	0.23004939301289487
30000	Australia	NorthAmerica	0.33340171070685964
30000	Australia	Europe	0.24108700776024242
30000	Australia	Europe	0.39951735651290515
30000	Australia	Asia	0.4001157180238695
30000	Australia	Europe	0.18968086675138315
30000	Australia	NorthAmerica	0.32011952663271953
30000	Australia	Europe	0.2547745803609557
30000	Australia	Europe	0.4963147393147712
30000	Australia	Europe	0.39940266916383443
30000	Europe	Australia	0.3193678565169548
30000	Australia	NorthAmerica	0.3008966775176967
30000	Europe	Australia	0.4356651221214783
30000	Australia	Europe	0.4454540502140464
30000	Europe	Australia	0.3887831181326801
30000	Australia	Europe	0.36684936249154015
30000	Europe	Australia	0.4663296941016883
30000	Australia	NorthAmerica	0.2045282239517587
30000	Australia	Europe	0.21798422568061437
30000	Australia	Europe	0.29805297605612985
30000	Europe	Australia	0.19328675206710016
30000	Australia	Europe	0.24627618667147405
40000	Europe	Australia	0.18063607082614344
40000	Australia	NorthAmerica	0.12330194525800728
40000	Australia	NorthAmerica	0.1589210065924176
40000	Europe	SouthAmerica	0.1370647290091408
40000	Europe	Australia	0.1827502840475296
40000	Australia	NorthAmerica	0.15784778010519382
40000	Australia	Europe	0.14808524738659956
40000	Australia	Asia	0.28265556267872355
40000	Australia	Europe	0.24335029809477973
40000	Australia	NorthAmerica	0.25313582421653563
40000	Australia	NorthAmerica	0.19928560357221137
40000	Australia	Asia	0.5348033921372678
40000	Europe	Australia	0.21395070312149264
40000	Australia	NorthAmerica	0.20295289431052793
40000	Australia	Asia	0.36606193996915426
40000	Australia	NorthAmerica	0.2573338618371615
40000	Australia	NorthAmerica	0.17308272556817042
40000	Australia	Europe	0.4188030452102656
40000	Australia	Europe	0.16188449768654783
40000	Australia	Europe	0.2125738870659277
40000	Australia	NorthAmerica	0.2095640521515258
40000	Australia	NorthAmerica	0.40851054872742043
40000	Australia	NorthAmerica	0.5592755045904473
40000	NorthAmerica	Europe	0.14110535341629718
40000	Europe	Australia	0.22100746738651317
40000	Australia	NorthAmerica	0.19101234464615469
40000	Australia	NorthAmerica	0.20293597564114754
40000	Europe	Australia	0.18665085249863178
40000	Australia	NorthAmerica	0.1633831786258784
40000	NorthAmerica	Europe	0.22083358789319413
40000	Australia	NorthAmerica	0.20106685018075537
40000	Australia	NorthAmerica	0.17945337608925738
40000	NorthAmerica	Europe	0.10423650072701976
40000	Australia	NorthAmerica	0.15198381206357492
40000	Australia	NorthAmerica	0.5633752440861803
40000	NorthAmerica	Europe	0.37179516209583313
40000	Australia	Asia	0.36453757125014274
40000	Australia	Europe	0.3914753113101703
40000	Europe	Australia	0.35528978982774395
40000	Australia	Asia	0.19931216475998084
40000	Australia	Europe	0.2506953864871105
40000	Europe	Australia	0.18357797409668353
40000	Australia	Asia	0.08377806373442576
40000	Europe	Australia	0.12230963729534536
40000	Europe	Australia	0.21108876716205868
40000	NorthAmerica	Africa	0.20307525868898826
40000	Australia	Europe	0.44311316826494773
40000	Europe	Australia	0.3282314081695208
40000	Australia	NorthAmerica	0.2592161446822301
40000	NorthAmerica	Europe	0.22282016654975556
40000	Australia	Asia	0.3608856240026507
40000	Australia	NorthAmerica	0.24843722166086007
40000	Australia	Europe	0.4129031693266001
40000	NorthAmerica	Europe	0.2700306817706931
40000	Australia	Europe	0.3689985501651381
40000	Europe	Australia	0.2756092803564405
40000	Australia	Europe	0.2761240370401662
40000	Europe	Australia	0.15178952313938215
40000	Australia	NorthAmerica	0.20554078207144494
40000	Australia	NorthAmerica	0.16273827235329857
40000	NorthAmerica	Europe	0.1358780584603275
40000	NorthAmerica	Europe	0.14295673949539245
40000	Australia	NorthAmerica	0.11322396405279128
40000	Australia	NorthAmerica	0.22585489432914152
40000	Australia	Asia	0.16266581757961013
40000	Australia	Europe	0.3196129045169455
40000	Europe	Australia	0.1549690351690983
40000	Europe	Australia	0.17622735338197076
40000	Europe	Australia	0.20030757629695056
40000	Australia	NorthAmerica	0.17747550127233538
40000	Australia	Europe	0.38057192541246354
40000	Australia	Europe	0.2862050061540069
40000	Australia	Europe	0.40014573149926136
40000	Australia	NorthAmerica	0.17587700857547023
40000	NorthAmerica	Europe	0.257855398620661
40000	Australia	NorthAmerica	0.34072227615244277
40000	Australia	NorthAmerica	0.15401301749865104
40000	NorthAmerica	Africa	0.06338850559607731
40000	Europe	SouthAmerica	0.12549345608086926
40000	Europe	Australia	0.1536839839083372
40000	Europe	Australia	0.29013866817517936
40000	Australia	Asia	0.2807639984269002
40000	Europe	Australia	0.22617980283431624
40000	Australia	Europe	0.15193638282995017
40000	NorthAmerica	Europe	0.1430433668409178
40000	Australia	NorthAmerica	0.39661335172954515
40000	NorthAmerica	Europe	0.18510908820546132
40000	Australia	Europe	0.3112300797211135
40000	Europe	Australia	0.219320167738693
40000	Australia	Europe	0.2158203436288398
40000	Europe	Australia	0.20112403252285907
40000	Australia	NorthAmerica	0.4505434610540015
40000	Europe	Australia	0.16868059615390713
40000	Australia	Asia	0.39677839475502097
40000	Europe	Australia	0.22285715992137484
40000	Australia	NorthAmerica	0.3305096581961674
40000	Australia	NorthAmerica	0.35759354838336443
40000	Australia	Europe	0.6865067679531611
40000	Australia	NorthAmerica	0.2708469548335535
40000	NorthAmerica	Europe	0.21534188421813827
40000	Australia	NorthAmerica	0.2688601595881127
40000	Australia	NorthAmerica	0.36010724613424633
40000	Australia	NorthAmerica	0.5590182007727275
40000	Australia	Asia	0.4437672986738909
40000	Australia	NorthAmerica	0.4845488726711795
40000	Australia	Europe	0.37459577937914224
40000	Europe	Australia	0.23163451779729316
40000	Australia	Europe	0.5361009809100926
40000	Australia	Europe	0.3395205047761724
40000	Europe	Australia	0.30321019011355055
40000	Australia	NorthAmerica	0.48986329884796237
40000	NorthAmerica	Europe	0.4308240740846684
40000	Europe	Australia	0.4803042023620797
40000	Australia	NorthAmerica	0.4431611608405832
40000	Australia	Europe	0.2548873430595243
40000	Australia	Europe	0.48697209990021184
40000	Australia	NorthAmerica	0.28070025947338756
40000	Europe	Australia	0.2559770225953879
40000	Australia	NorthAmerica	0.27446586935000306
40000	Australia	Europe	0.26028572522859417
40000	NorthAmerica	Europe	0.2937966891725707
40000	Australia	NorthAmerica	0.22106238960580768
40000	Australia	NorthAmerica	0.36794811115890075
40000	Australia	Europe	0.8548376096229537
40000	Australia	NorthAmerica	0.33959732733058456
40000	Australia	Europe	0.6362294141133438
40000	Europe	Australia	0.6314266761563437
50000	Europe	Australia	0.18861356726172807
50000	Europe	Australia	0.16907260309665323
50000	Europe	Australia	0.28190950239673257
50000	Australia	NorthAmerica	0.09395163655010724
50000	Australia	NorthAmerica	0.23060088914495777
50000	Europe	SouthAmerica	0.16484639038398666
50000	Europe	Australia	0.15920149418256407
50000	Australia	NorthAmerica	0.1814448611273544
50000	Australia	NorthAmerica	0.24373386156355528
50000	Australia	NorthAmerica	0.18864465509045059
50000	NorthAmerica	Europe	0.14127033267252218
50000	Europe	Australia	0.3060002281300168
50000	Europe	Asia	0.39084854146895875
50000	Europe	Australia	0.21509152592963166
50000	Europe	Australia	0.3682095019743747
50000	NorthAmerica	Europe	0.19032737698921198
50000	Australia	NorthAmerica	0.32603386656747446
50000	Europe	Australia	0.36011238312643745
50000	Australia	NorthAmerica	0.3279612526083019
50000	Australia	NorthAmerica	0.24769329971345477
50000	Europe	Asia	0.5592384802246666
50000	Europe	Australia	0.24011040150606727
50000	Europe	Australia	0.1314294444964198
50000	Australia	Asia	0.18890598538750847
50000	Europe	Australia	0.43624114424161164
50000	Australia	NorthAmerica	0.13450393086488616
50000	Australia	Europe	0.3037063105592863
50000	Europe	Australia	0.43576032153739586
50000	Australia	NorthAmerica	0.4083619956680467
50000	Australia	NorthAmerica	0.36519440921285823
50000	Europe	Australia	0.238325244982164
50000	Europe	NorthAmerica	0.3291899581499208
50000	NorthAmerica	Europe	0.18233056315188217
50000	Europe	Australia	0.21726559305568488
50000	Australia	NorthAmerica	0.14641512755660674
50000	Europe	NorthAmerica	0.2105974740833509
50000	Australia	Europe	0.28321141416367
50000	Australia	NorthAmerica	0.18054893931806404
50000	Australia	Europe	0.21243630593500276
50000	Europe	NorthAmerica	0.16520352760695056
50000	Australia	NorthAmerica	0.14159706945335723
50000	Australia	Asia	0.5042839315304937
50000	Europe	Australia	0.21873079041518195
50000	Australia	Asia	0.11354111835948279
50000	Australia	Asia	0.4315910324582161
50000	Europe	Australia	0.28222208889462636
50000	Europe	Australia	0.5033282277949804
50000	Australia	NorthAmerica	0.31273399724511686
50000	Europe	Australia	0.38668361158247755
50000	NorthAmerica	Africa	0.2581026166817363
50000	NorthAmerica	Europe	0.2783783846761444
50000	Australia	Europe	0.3982594659983868
50000	Europe	Asia	0.40935580303649816
50000	Australia	NorthAmerica	0.205585924972844
50000	Australia	NorthAmerica	0.2532780766914876
50000	Europe	NorthAmerica	0.16196698070408577
50000	Europe	Australia	0.2779937041230996
50000	Australia	NorthAmerica	0.21143054763916402
50000	Australia	NorthAmerica	0.19208294645798785
50000	Australia	Asia	0.24313133145745855
50000	Europe	Australia	0.22032694459526375
50000	Australia	NorthAmerica	0.1750502983624653
50000	NorthAmerica	Europe	0.14679713960393972
50000	Europe	Australia	0.5485724494837396
50000	Australia	NorthAmerica	0.1327599740312525
50000	Australia	Europe	0.15747115233247164
50000	Europe	Australia	0.3865969807088373
50000	Australia	NorthAmerica	0.16112168064586446
50000	Europe	NorthAmerica	0.2697569436676591
50000	Australia	NorthAmerica	0.24395110901608463
50000	NorthAmerica	Africa	0.10633532658109365
50000	Europe	SouthAmerica	0.1337716821937684
50000	Europe	Asia	0.23697895273927577
50000	NorthAmerica	Europe	0.13319710928304884
50000	NorthAmerica	Europe	0.2080136263039766
50000	Europe	Australia	0.0876359004943382
50000	Europe	Australia	1.1342377902512562
50000	Europe	Australia	0.20840162422761555
50000	Australia	Asia	0.4615320303902778
50000	Australia	NorthAmerica	0.36717282734826884
50000	Europe	Australia	0.3929996827196796
50000	Europe	Australia	0.6227857972012838
50000	Australia	NorthAmerica	0.6287560698672681
50000	Australia	Asia	0.5857245421977978
50000	Australia	NorthAmerica	0.5727312518284242
50000	Europe	Australia	0.6909172170607405
50000	Australia	NorthAmerica	0.44957456759872977
50000	NorthAmerica	Europe	0.4174365766775181
50000	Europe	Australia	0.5219802351759751
50000	Australia	NorthAmerica	0.4320315091485062
50000	Europe	Australia	0.20867180875622432
50000	Europe	Australia	0.9335907070543739
50000	Europe	Australia	0.476987366116018
50000	NorthAmerica	Europe	0.25816511160665195
